"Relative Time (Process)","slope: 2 - _step","slope: 2 - _step__MIN","slope: 2 - _step__MAX","slope: 2 - test/returns_stat/mean","slope: 2 - test/returns_stat/mean__MIN","slope: 2 - test/returns_stat/mean__MAX","slope: 50 - _step","slope: 50 - _step__MIN","slope: 50 - _step__MAX","slope: 50 - test/returns_stat/mean","slope: 50 - test/returns_stat/mean__MIN","slope: 50 - test/returns_stat/mean__MAX","slope: 1 - _step","slope: 1 - _step__MIN","slope: 1 - _step__MAX","slope: 1 - test/returns_stat/mean","slope: 1 - test/returns_stat/mean__MIN","slope: 1 - test/returns_stat/mean__MAX","slope: 100 - _step","slope: 100 - _step__MIN","slope: 100 - _step__MAX","slope: 100 - test/returns_stat/mean","slope: 100 - test/returns_stat/mean__MIN","slope: 100 - test/returns_stat/mean__MAX","slope: 10 - _step","slope: 10 - _step__MIN","slope: 10 - _step__MAX","slope: 10 - test/returns_stat/mean","slope: 10 - test/returns_stat/mean__MIN","slope: 10 - test/returns_stat/mean__MAX"
"1716.1944181919098","","","","","","","127","127","127","41.63416290283203","41.63416290283203","41.63416290283203","","","","","","","","","","","","","","","","","",""
"1718.7841970920563","127","127","127","42.031044006347656","42.031044006347656","42.031044006347656","","","","","","","","","","","","","","","","","","","","","","","",""
"1719.7945170402527","","","","","","","","","","","","","","","","","","","127","127","127","54.80628967285156","54.80628967285156","54.80628967285156","","","","","",""
"1730.4110391139984","129","129","129","40.39086151123047","40.39086151123047","40.39086151123047","","","","","","","","","","","","","","","","","","","","","","","",""
"1736.522682","374760","374760","374760","39.06621","39.06621","39.06621","","","","","","","","","","","","","","","","","","","","","","","",""
"1737.364782","353617","353617","353617","47.682587","47.682587","47.682587","","","","","","","","","","","","","","","","","","","","","","","",""
"1742.025777","353276","353276","353276","38.64903","38.64903","38.64903","","","","","","","","","","","","","","","","","","","","","","","",""
"1745.187049","5076","5076","5076","53.95058","53.95058","53.95058","","","","","","","","","","","","","","","","","","","","","","","",""
"1756.940788","5625","5625","5625","39.01806","39.01806","39.01806","","","","","","","","","","","","","","","","","","","","","","","",""
"1761.834843","374188","374188","374188","59.830692","59.830692","59.830692","","","","","","","","","","","","","","","","","","","","","","","",""
"1763.93206","374150","374150","374150","53.40247","53.40247","53.40247","","","","","","","","","","","","","","","","","","","","","","","",""
"1766.877818107605","","","","","","","","","","","","","","","","","","","127","127","127","38.643096923828125","38.643096923828125","38.643096923828125","","","","","",""
"1767.0478022098541","","","","","","","","","","","","","","","","","","","","","","","","","127","127","127","33.12385177612305","33.12385177612305","33.12385177612305"
"1767.520479","374913","374913","374913","52.022087","52.022087","52.022087","","","","","","","","","","","","","","","","","","","","","","","",""
"1767.7357478141785","137","137","137","45.21687316894531","45.21687316894531","45.21687316894531","","","","","","","","","","","","","","","","","","","","","","","",""
"1773.845255","395265","395265","395265","47.559895","47.559895","47.559895","","","","","","","","","","","","","","","","","","","","","","","",""
"1776.864469","374478","374478","374478","37.809464","37.809464","37.809464","","","","","","","","","","","","","","","","","","","","","","","",""
"1777.051858","375175","375175","375175","55.6208","55.6208","55.6208","","","","","","","","","","","","","","","","","","","","","","","",""
"1779.6157462596893","106","106","106","24.92568588256836","24.92568588256836","24.92568588256836","","","","","","","","","","","","","","","","","","","","","","","",""
"1783.8207700252533","","","","","","","129","129","129","28.718109130859375","28.718109130859375","28.718109130859375","","","","","","","","","","","","","","","","","",""
"1788.462146","5654","5654","5654","51.441704","51.441704","51.441704","","","","","","","","","","","","","","","","","","","","","","","",""
"1791.903757","5654","5654","5654","46.51777","46.51777","46.51777","","","","","","","","","","","","","","","","","","","","","","","",""
"1796.873186","395233","395233","395233","56.49382","56.49382","56.49382","","","","","","","","","","","","","","","","","","","","","","","",""
"1797.996975","5654","5654","5654","48.394245","48.394245","48.394245","","","","","","","","","","","","","","","","","","","","","","","",""
"1803.750958","5365","5365","5365","47.86411","47.86411","47.86411","","","","","","","","","","","","","","","","","","","","","","","",""
"1804.5289821624756","","","","","","","","","","","","","137","137","137","45.73641586303711","45.73641586303711","45.73641586303711","","","","","","","","","","","",""
"1805.151417016983","","","","","","","139","139","139","46.14080047607422","46.14080047607422","46.14080047607422","","","","","","","","","","","","","","","","","",""
"1814.8197679519653","","","","","","","","","","","","","137","137","137","37.049720764160156","37.049720764160156","37.049720764160156","","","","","","","","","","","",""
"1815.349072933197","247764","247764","247764","42.2208137512207","42.2208137512207","42.2208137512207","","","","","","","","","","","","","","","","","","","","","","","",""
"1817.036752","5654","5654","5654","38.351723","38.351723","38.351723","","","","","","","","","","","","","","","","","","","","","","","",""
"1817.057851","353287","353287","353287","43.68239","43.68239","43.68239","","","","","","","","","","","","","","","","","","","","","","","",""
"1818.173273","374177","374177","374177","44.889824","44.889824","44.889824","","","","","","","","","","","","","","","","","","","","","","","",""
"1837.2237391471863","","","","","","","","","","","","","137","137","137","32.23515701293945","32.23515701293945","32.23515701293945","","","","","","","","","","","",""
"1851.572279","395504","395504","395504","55.308514","55.308514","55.308514","","","","","","","","","","","","","","","","","","","","","","","",""
"1860.25652","5365","5365","5365","41.464188","41.464188","41.464188","","","","","","","","","","","","","","","","","","","","","","","",""
"1860.5469999313354","","","","","","","138","138","138","34.81034851074219","34.81034851074219","34.81034851074219","","","","","","","","","","","","","","","","","",""
"1862.075125","374709","374709","374709","39.24097","39.24097","39.24097","","","","","","","","","","","","","","","","","","","","","","","",""
"1863.8016002178192","138","138","138","40.78978729248047","40.78978729248047","40.78978729248047","","","","","","","","","","","","","","","","","","","","","","","",""
"1867.009552","5914","5914","5914","60.731068","60.731068","60.731068","","","","","","","","","","","","","","","","","","","","","","","",""
"1867.2650158405304","139","139","139","39.83167266845703","39.83167266845703","39.83167266845703","","","","","","","","","","","","","","","","","","","","","","","",""
"1869.276136","374752","374752","374752","46.77307","46.77307","46.77307","","","","","","","","","","","","","","","","","","","","","","","",""
"1870.3910171985626","","","","","","","","","","","","","","","","","","","138","138","138","54.94999313354492","54.94999313354492","54.94999313354492","","","","","",""
"1876.1659500598907","139","139","139","42.097320556640625","42.097320556640625","42.097320556640625","","","","","","","","","","","","","","","","","","","","","","","",""
"1877.557473","395050","395050","395050","47.231716","47.231716","47.231716","","","","","","","","","","","","","","","","","","","","","","","",""
"1881.882287","395730","395730","395730","45.110325","45.110325","45.110325","","","","","","","","","","","","","","","","","","","","","","","",""
"1883.890067","416216","416216","416216","42.364475","42.364475","42.364475","","","","","","","","","","","","","","","","","","","","","","","",""
"1883.97589","395520","395520","395520","48.44881","48.44881","48.44881","","","","","","","","","","","","","","","","","","","","","","","",""
"1891.914687","395724","395724","395724","36.371532","36.371532","36.371532","","","","","","","","","","","","","","","","","","","","","","","",""
"1892.110884","395531","395531","395531","49.81427","49.81427","49.81427","","","","","","","","","","","","","","","","","","","","","","","",""
"1898.531917","5943","5943","5943","53.05666","53.05666","53.05666","","","","","","","","","","","","","","","","","","","","","","","",""
"1901.973875","5943","5943","5943","49.733875","49.733875","49.733875","","","","","","","","","","","","","","","","","","","","","","","",""
"1903.067464","5943","5943","5943","38.877323","38.877323","38.877323","","","","","","","","","","","","","","","","","","","","","","","",""
"1906.9302","416128","416128","416128","51.50483","51.50483","51.50483","","","","","","","","","","","","","","","","","","","","","","","",""
"1912.1206350326538","","","","","","","","","","","","","","","","","","","","","","","","","138","138","138","42.53889846801758","42.53889846801758","42.53889846801758"
"1913.5434367656708","148","148","148","49.285484313964844","49.285484313964844","49.285484313964844","","","","","","","","","","","","","","","","","","","","","","","",""
"1913.815942","5654","5654","5654","50.68245","50.68245","50.68245","","","","","","","","","","","","","","","","","","","","","","","",""
"1920.7419409751892","","","","","","","","","","","","","","","","","","","138","138","138","48.823429107666016","48.823429107666016","48.823429107666016","","","","","",""
"1922.098516","5914","5914","5914","50.64147","50.64147","50.64147","","","","","","","","","","","","","","","","","","","","","","","",""
"1928.705148935318","","","","","","","139","139","139","45.11673355102539","45.11673355102539","45.11673355102539","","","","","","","","","","","","","","","","","",""
"1938.216087","394963","394963","394963","47.041725","47.041725","47.041725","","","","","","","","","","","","","","","","","","","","","","","",""
"1947.099314","374762","374762","374762","43.377514","43.377514","43.377514","","","","","","","","","","","","","","","","","","","","","","","",""
"1947.7623331546783","","","","","","","149","149","149","42.325439453125","42.325439453125","42.325439453125","","","","","","","","","","","","","","","","","",""
"1950.414948940277","","","","","","","","","","","","","148","148","148","46.48225021362305","46.48225021362305","46.48225021362305","","","","","","","","","","","",""
"1956.9238290786743","116","116","116","20.966829299926758","20.966829299926758","20.966829299926758","","","","","","","","","","","","","","","","","","","","","","","",""
