Relative Time (Process),Schedule : adaptive - _step,Schedule : adaptive - _step__MIN,Schedule : adaptive - _step__MAX,Schedule : adaptive - test reward ,Schedule : adaptive - test reward __MIN,Schedule : adaptive - test reward __MAX,Schedule : fixed - _step,Schedule : fixed - _step__MIN,Schedule : fixed - _step__MAX,Schedule : fixed - test reward ,Schedule : fixed - test reward __MIN,Schedule : fixed - test reward __MAX,Schedule : interval - _step,Schedule : interval - _step__MIN,Schedule : interval - _step__MAX,Schedule : interval - test reward ,Schedule : interval - test reward __MIN,Schedule : interval - test reward __MAX,epoch
416.412627,83934.0,83934.0,83934.0,36.957426909790044,36.957426909790044,36.957426909790044,1406.0,1406.0,1406.0,35.71749428571429,35.71749428571429,35.71749428571429,104222.0,104222.0,104222.0,35.57983,35.57983,35.57983,15.875370919881304
420.28783798217773,63186.0,63186.0,63186.0,39.58638381958008,39.58638381958008,39.58638381958008,1406.0,1406.0,1406.0,35.06979142857143,35.06979142857143,35.06979142857143,104357.5,104357.5,104357.5,36.17792,36.17792,36.17792,16.02373887240356
421.921335,76894.33333333333,76894.33333333333,76894.33333333333,38.559697546386715,38.559697546386715,38.559697546386715,1406.0,1406.0,1406.0,34.422088571428574,34.422088571428574,34.422088571428574,104493.0,104493.0,104493.0,36.77601,36.77601,36.77601,16.172106824925816
426.013404,90602.66666666667,90602.66666666667,90602.66666666667,37.53301127319336,37.53301127319336,37.53301127319336,1406.0,1406.0,1406.0,33.774385714285714,33.774385714285714,33.774385714285714,104436.0,104436.0,104436.0,38.634224,38.634224,38.634224,16.32047477744807
431.567868,104311.0,104311.0,104311.0,36.506325,36.506325,36.506325,1406.0,1406.0,1406.0,33.12668285714285,33.12668285714285,33.12668285714285,104318.33333333333,104318.33333333333,104318.33333333333,36.472014,36.472014,36.472014,16.468842729970326
431.600974,104374.5,104374.5,104374.5,35.55033375,35.55033375,35.55033375,1406.0,1406.0,1406.0,32.47898,32.47898,32.47898,104200.66666666667,104200.66666666667,104200.66666666667,34.309804,34.309804,34.309804,16.61721068249258
432.325013,104438.0,104438.0,104438.0,34.594342499999996,34.594342499999996,34.594342499999996,1406.0,1406.0,1406.0,33.62798325,33.62798325,33.62798325,104083.0,104083.0,104083.0,32.147594,32.147594,32.147594,16.765578635014837
432.458694,104501.5,104501.5,104501.5,33.63835125,33.63835125,33.63835125,1406.0,1406.0,1406.0,34.7769865,34.7769865,34.7769865,104055.0,104055.0,104055.0,33.493614,33.493614,33.493614,16.91394658753709
435.970316,104565.0,104565.0,104565.0,32.68236,32.68236,32.68236,1406.0,1406.0,1406.0,35.92598975,35.92598975,35.92598975,104216.5,104216.5,104216.5,33.4412045,33.4412045,33.4412045,17.062314540059347
436.233536,104511.0,104511.0,104511.0,37.170835,37.170835,37.170835,1406.0,1406.0,1406.0,37.074993,37.074993,37.074993,104378.0,104378.0,104378.0,33.388795,33.388795,33.388795,17.2106824925816
442.027796,104457.0,104457.0,104457.0,41.65931,41.65931,41.65931,1463.8,1463.8,1463.8,36.5359604,36.5359604,36.5359604,104539.5,104539.5,104539.5,33.3363855,33.3363855,33.3363855,17.359050445103858
450.1067249774933,63679.0,63679.0,63679.0,44.320064544677734,44.320064544677734,44.320064544677734,1521.6,1521.6,1521.6,35.9969278,35.9969278,35.9969278,104701.0,104701.0,104701.0,33.283975999999996,33.283975999999996,33.283975999999996,17.50741839762611
456.355617,104836.0,104836.0,104836.0,34.811047,34.811047,34.811047,1579.4,1579.4,1579.4,35.457895199999996,35.457895199999996,35.457895199999996,104862.5,104862.5,104862.5,33.2315665,33.2315665,33.2315665,17.655786350148368
456.363851,107385.0,107385.0,107385.0,36.114679875,36.114679875,36.114679875,1637.2,1637.2,1637.2,34.9188626,34.9188626,34.9188626,105024.0,105024.0,105024.0,33.179157,33.179157,33.179157,17.80415430267062
465.93718,109934.0,109934.0,109934.0,37.41831275,37.41831275,37.41831275,1695.0,1695.0,1695.0,34.37983,34.37983,34.37983,104985.8,104985.8,104985.8,33.166665599999995,33.166665599999995,33.166665599999995,17.95252225519288
467.059603,112483.0,112483.0,112483.0,38.721945625000004,38.721945625000004,38.721945625000004,1695.0,1695.0,1695.0,32.4978,32.4978,32.4978,104947.6,104947.6,104947.6,33.1541742,33.1541742,33.1541742,18.100890207715132
467.472639,115032.0,115032.0,115032.0,40.0255785,40.0255785,40.0255785,1666.0,1666.0,1666.0,33.422333,33.422333,33.422333,104909.4,104909.4,104909.4,33.1416828,33.1416828,33.1416828,18.24925816023739
471.121162,117581.0,117581.0,117581.0,41.329211375,41.329211375,41.329211375,1666.0,1666.0,1666.0,39.121834,39.121834,39.121834,104871.2,104871.2,104871.2,33.1291914,33.1291914,33.1291914,18.397626112759642
471.625651,120130.0,120130.0,120130.0,42.632844250000005,42.632844250000005,42.632844250000005,1666.0,1666.0,1666.0,42.3979455,42.3979455,42.3979455,104833.0,104833.0,104833.0,33.1167,33.1167,33.1167,18.5459940652819
476.004793,122679.0,122679.0,122679.0,43.936477125,43.936477125,43.936477125,1666.0,1666.0,1666.0,45.674057,45.674057,45.674057,111568.0,111568.0,111568.0,35.592048,35.592048,35.592048,18.694362017804153
501.10774,125228.0,125228.0,125228.0,45.24011,45.24011,45.24011,1670.8333333333333,1670.8333333333333,1670.8333333333333,45.24498916666666,45.24498916666666,45.24498916666666,118303.0,118303.0,118303.0,38.067396,38.067396,38.067396,18.84272997032641
501.435779,125104.0,125104.0,125104.0,40.228117250000004,40.228117250000004,40.228117250000004,1675.6666666666667,1675.6666666666667,1675.6666666666667,44.81592133333333,44.81592133333333,44.81592133333333,125038.0,125038.0,125038.0,40.542744,40.542744,40.542744,18.991097922848663
516.048454,124980.0,124980.0,124980.0,35.2161245,35.2161245,35.2161245,1680.5,1680.5,1680.5,44.3868535,44.3868535,44.3868535,124989.0,124989.0,124989.0,32.04875,32.04875,32.04875,19.139465875370917
516.952965,124856.0,124856.0,124856.0,30.204131750000002,30.204131750000002,30.204131750000002,1685.3333333333333,1685.3333333333333,1685.3333333333333,43.957785666666666,43.957785666666666,43.957785666666666,125046.0,125046.0,125046.0,36.178097,36.178097,36.178097,19.287833827893174
521.638225,124732.0,124732.0,124732.0,25.192139,25.192139,25.192139,1690.1666666666667,1690.1666666666667,1690.1666666666667,43.52871783333333,43.52871783333333,43.52871783333333,125161.25,125161.25,125161.25,36.72986425,36.72986425,36.72986425,19.436201780415427
521.660067,124975.0,124975.0,124975.0,31.0315705,31.0315705,31.0315705,1695.0,1695.0,1695.0,43.09965,43.09965,43.09965,125276.5,125276.5,125276.5,37.2816315,37.2816315,37.2816315,19.584569732937684
526.002258,125218.0,125218.0,125218.0,36.871002,36.871002,36.871002,1687.75,1687.75,1687.75,40.18350875,40.18350875,40.18350875,125391.75,125391.75,125391.75,37.83339875,37.83339875,37.83339875,19.732937685459937
527.495225,125282.5,125282.5,125282.5,37.0190675,37.0190675,37.0190675,1680.5,1680.5,1680.5,37.2673675,37.2673675,37.2673675,125507.0,125507.0,125507.0,38.385166,38.385166,38.385166,19.881305637982194
527.629164,125347.0,125347.0,125347.0,37.167133,37.167133,37.167133,1673.25,1673.25,1673.25,34.351226249999996,34.351226249999996,34.351226249999996,125541.0,125541.0,125541.0,29.420761,29.420761,29.420761,20.029673590504448
531.284481,125411.5,125411.5,125411.5,37.3151985,37.3151985,37.3151985,1666.0,1666.0,1666.0,31.435085,31.435085,31.435085,125465.75,125465.75,125465.75,29.762157,29.762157,29.762157,20.178041543026705
537.054191,125476.0,125476.0,125476.0,37.463264,37.463264,37.463264,1810.5,1810.5,1810.5,33.002796000000004,33.002796000000004,33.002796000000004,125390.5,125390.5,125390.5,30.103552999999998,30.103552999999998,30.103552999999998,20.32640949554896
545.985678,125433.2,125433.2,125433.2,35.6830056,35.6830056,35.6830056,1955.0,1955.0,1955.0,34.570507,34.570507,34.570507,125315.25,125315.25,125315.25,30.444949,30.444949,30.444949,20.474777448071215
546.393817,125390.4,125390.4,125390.4,33.9027472,33.9027472,33.9027472,1955.0,1955.0,1955.0,38.9506885,38.9506885,38.9506885,125240.0,125240.0,125240.0,30.786345,30.786345,30.786345,20.62314540059347
552.527598,125347.6,125347.6,125347.6,32.1224888,32.1224888,32.1224888,1955.0,1955.0,1955.0,43.33087,43.33087,43.33087,125197.28571428571,125197.28571428571,125197.28571428571,31.490356285714288,31.490356285714288,31.490356285714288,20.771513353115726
556.166652,125304.8,125304.8,125304.8,30.342230400000002,30.342230400000002,30.342230400000002,1955.0,1955.0,1955.0,40.67509,40.67509,40.67509,125154.57142857143,125154.57142857143,125154.57142857143,32.19436757142857,32.19436757142857,32.19436757142857,20.91988130563798
556.391464,125262.0,125262.0,125262.0,28.561972,28.561972,28.561972,1955.0,1955.0,1955.0,40.49901,40.49901,40.49901,125111.85714285714,125111.85714285714,125111.85714285714,32.89837885714286,32.89837885714286,32.89837885714286,21.068249258160236
557.112597,111560.33333333333,111560.33333333333,111560.33333333333,29.603053634562176,29.603053634562176,29.603053634562176,1955.0,1955.0,1955.0,40.32293,40.32293,40.32293,125069.14285714286,125069.14285714286,125069.14285714286,33.602390142857146,33.602390142857146,33.602390142857146,21.21661721068249
561.056482,97858.66666666667,97858.66666666667,97858.66666666667,30.644135269124348,30.644135269124348,30.644135269124348,1955.0,1955.0,1955.0,38.988754,38.988754,38.988754,125026.42857142857,125026.42857142857,125026.42857142857,34.30640142857143,34.30640142857143,34.30640142857143,21.364985163204746
564.7975497245789,84157.0,84157.0,84157.0,31.685216903686523,31.685216903686523,31.685216903686523,1959.8333333333333,1959.8333333333333,1959.8333333333333,38.5372305,38.5372305,38.5372305,124983.71428571429,124983.71428571429,124983.71428571429,35.010412714285714,35.010412714285714,35.010412714285714,21.513353115727
571.660104,104788.0,104788.0,104788.0,33.70520260245768,33.70520260245768,33.70520260245768,1964.6666666666667,1964.6666666666667,1964.6666666666667,38.085707,38.085707,38.085707,124941.0,124941.0,124941.0,35.714424,35.714424,35.714424,21.661721068249257
591.459518,125419.0,125419.0,125419.0,35.72518830122884,35.72518830122884,35.72518830122884,1969.5,1969.5,1969.5,37.6341835,37.6341835,37.6341835,146302.0,146302.0,146302.0,28.307503,28.307503,28.307503,21.81008902077151
596.136939,146050.0,146050.0,146050.0,37.745174,37.745174,37.745174,1974.3333333333333,1974.3333333333333,1974.3333333333333,37.18266,37.18266,37.18266,146229.75,146229.75,146229.75,32.069133,32.069133,32.069133,21.958456973293767
604.514839887619,84081.0,84081.0,84081.0,31.63764381408691,31.63764381408691,31.63764381408691,1979.1666666666667,1979.1666666666667,1979.1666666666667,36.7311365,36.7311365,36.7311365,146157.5,146157.5,146157.5,35.830763,35.830763,35.830763,22.10682492581602
611.722559,104547.66666666667,104547.66666666667,104547.66666666667,32.80666087605794,32.80666087605794,32.80666087605794,1984.0,1984.0,1984.0,36.279613,36.279613,36.279613,146085.25,146085.25,146085.25,39.592393,39.592393,39.592393,22.255192878338278
616.079804,125014.33333333334,125014.33333333334,125014.33333333334,33.975677938028966,33.975677938028966,33.975677938028966,1979.857142857143,1979.857142857143,1979.857142857143,37.41034928571428,37.41034928571428,37.41034928571428,146013.0,146013.0,146013.0,43.354023,43.354023,43.354023,22.40356083086053
616.669062,145481.0,145481.0,145481.0,35.144695,35.144695,35.144695,1975.7142857142858,1975.7142857142858,1975.7142857142858,38.54108557142857,38.54108557142857,38.54108557142857,145750.0,145750.0,145750.0,38.1331515,38.1331515,38.1331515,22.551928783382788
616.978623,145929.0,145929.0,145929.0,36.6950075,36.6950075,36.6950075,1971.5714285714287,1971.5714285714287,1971.5714285714287,39.67182185714286,39.67182185714286,39.67182185714286,145487.0,145487.0,145487.0,32.91228,32.91228,32.91228,22.70029673590504
621.039959,146377.0,146377.0,146377.0,38.24532,38.24532,38.24532,1967.4285714285713,1967.4285714285713,1967.4285714285713,40.802558142857144,40.802558142857144,40.802558142857144,145799.5,145799.5,145799.5,32.85849,32.85849,32.85849,22.8486646884273
622.52984,146242.8,146242.8,146242.8,37.5198194,37.5198194,37.5198194,1963.2857142857142,1963.2857142857142,1963.2857142857142,41.93329442857143,41.93329442857143,41.93329442857143,146112.0,146112.0,146112.0,32.8047,32.8047,32.8047,22.997032640949552
622.658033,146108.6,146108.6,146108.6,36.7943188,36.7943188,36.7943188,1959.142857142857,1959.142857142857,1959.142857142857,43.064030714285714,43.064030714285714,43.064030714285714,146367.0,146367.0,146367.0,27.819975,27.819975,27.819975,23.14540059347181
626.334958,145974.4,145974.4,145974.4,36.0688182,36.0688182,36.0688182,1955.0,1955.0,1955.0,44.194767,44.194767,44.194767,146283.83333333334,146283.83333333334,146283.83333333334,29.5385715,29.5385715,29.5385715,23.293768545994062
631.043356,145840.2,145840.2,145840.2,35.3433176,35.3433176,35.3433176,2244.0,2244.0,2244.0,44.706615,44.706615,44.706615,146200.66666666666,146200.66666666666,146200.66666666666,31.257168,31.257168,31.257168,23.44213649851632
632.098831,145706.0,145706.0,145706.0,34.617817,34.617817,34.617817,2244.0,2244.0,2244.0,35.580465000000004,35.580465000000004,35.580465000000004,146117.5,146117.5,146117.5,32.9757645,32.9757645,32.9757645,23.590504451038573
637.584361,145783.0,145783.0,145783.0,34.74260966666667,34.74260966666667,34.74260966666667,2244.0,2244.0,2244.0,26.454315,26.454315,26.454315,146034.33333333334,146034.33333333334,146034.33333333334,34.694361,34.694361,34.694361,23.73887240356083
641.221573,145860.0,145860.0,145860.0,34.86740233333334,34.86740233333334,34.86740233333334,2244.0,2244.0,2244.0,35.380276,35.380276,35.380276,145951.16666666666,145951.16666666666,145951.16666666666,36.412957500000005,36.412957500000005,36.412957500000005,23.887240356083083
641.432929,145937.0,145937.0,145937.0,34.992195,34.992195,34.992195,2244.0,2244.0,2244.0,37.646393,37.646393,37.646393,145868.0,145868.0,145868.0,38.131554,38.131554,38.131554,24.03560830860534
647.171953,146014.0,146014.0,146014.0,35.11698766666667,35.11698766666667,35.11698766666667,2244.0,2244.0,2244.0,39.91251,39.91251,39.91251,145825.5,145825.5,145825.5,37.0004075,37.0004075,37.0004075,24.183976261127594
651.111862,146091.0,146091.0,146091.0,35.24178033333334,35.24178033333334,35.24178033333334,2244.0,2244.0,2244.0,39.623383,39.623383,39.623383,145783.0,145783.0,145783.0,35.869261,35.869261,35.869261,24.33234421364985
661.43608,146168.0,146168.0,146168.0,35.366573,35.366573,35.366573,2244.0,2244.0,2244.0,39.979969399999995,39.979969399999995,39.979969399999995,145740.5,145740.5,145740.5,34.7381145,34.7381145,34.7381145,24.480712166172104
671.694542,152904.0,152904.0,152904.0,34.17623066666667,34.17623066666667,34.17623066666667,2244.0,2244.0,2244.0,40.3365558,40.3365558,40.3365558,145698.0,145698.0,145698.0,33.606968,33.606968,33.606968,24.62908011869436
681.483112,159640.0,159640.0,159640.0,32.985888333333335,32.985888333333335,32.985888333333335,2244.0,2244.0,2244.0,40.6931422,40.6931422,40.6931422,166794.0,166794.0,166794.0,31.545986,31.545986,31.545986,24.777448071216615
691.166419,166376.0,166376.0,166376.0,31.795546,31.795546,31.795546,2244.0,2244.0,2244.0,41.0497286,41.0497286,41.0497286,166789.5,166789.5,166789.5,32.3297155,32.3297155,32.3297155,24.92581602373887
706.763735,135522.0,135522.0,135522.0,30.977324696777345,30.977324696777345,30.977324696777345,2244.0,2244.0,2244.0,41.406315,41.406315,41.406315,166785.0,166785.0,166785.0,33.113445,33.113445,33.113445,25.074183976261125
712.0959477424622,104668.0,104668.0,104668.0,30.159103393554688,30.159103393554688,30.159103393554688,2340.3333333333335,2340.3333333333335,2340.3333333333335,37.807864,37.807864,37.807864,166780.5,166780.5,166780.5,33.8971745,33.8971745,33.8971745,25.222551928783382
716.109395,167265.0,167265.0,167265.0,31.388077,31.388077,31.388077,2436.6666666666665,2436.6666666666665,2436.6666666666665,34.209413,34.209413,34.209413,166776.0,166776.0,166776.0,34.680904,34.680904,34.680904,25.370919881305635
716.205373,167080.5,167080.5,167080.5,32.5043345,32.5043345,32.5043345,2533.0,2533.0,2533.0,30.610962,30.610962,30.610962,166771.5,166771.5,166771.5,35.4646335,35.4646335,35.4646335,25.519287833827892
716.343427,166896.0,166896.0,166896.0,33.620592,33.620592,33.620592,2388.5,2388.5,2388.5,36.120844000000005,36.120844000000005,36.120844000000005,166767.0,166767.0,166767.0,36.248363,36.248363,36.248363,25.667655786350146
716.377004,166711.5,166711.5,166711.5,34.7368495,34.7368495,34.7368495,2244.0,2244.0,2244.0,41.630726,41.630726,41.630726,166705.0,166705.0,166705.0,36.63723733333333,36.63723733333333,36.63723733333333,25.816023738872403
716.700088,166527.0,166527.0,166527.0,35.853107,35.853107,35.853107,2301.8,2301.8,2301.8,41.4459248,41.4459248,41.4459248,166643.0,166643.0,166643.0,37.026111666666665,37.026111666666665,37.026111666666665,25.964391691394656
717.714405,166653.66666666666,166653.66666666666,166653.66666666666,35.771938500000005,35.771938500000005,35.771938500000005,2359.6,2359.6,2359.6,41.2611236,41.2611236,41.2611236,166581.0,166581.0,166581.0,37.414986,37.414986,37.414986,26.112759643916913
722.566056,166780.33333333334,166780.33333333334,166780.33333333334,35.69077,35.69077,35.69077,2417.4,2417.4,2417.4,41.0763224,41.0763224,41.0763224,166786.0,166786.0,166786.0,34.793037,34.793037,34.793037,26.261127596439167
727.019507,166907.0,166907.0,166907.0,35.6096015,35.6096015,35.6096015,2475.2,2475.2,2475.2,40.8915212,40.8915212,40.8915212,166621.0,166621.0,166621.0,38.542553,38.542553,38.542553,26.409495548961424
727.640443,167033.66666666666,167033.66666666666,167033.66666666666,35.528433,35.528433,35.528433,2533.0,2533.0,2533.0,40.70672,40.70672,40.70672,166668.5,166668.5,166668.5,39.0672125,39.0672125,39.0672125,26.557863501483677
731.283663,167160.33333333334,167160.33333333334,167160.33333333334,35.4472645,35.4472645,35.4472645,2533.0,2533.0,2533.0,39.578545,39.578545,39.578545,166716.0,166716.0,166716.0,39.591872,39.591872,39.591872,26.706231454005934
732.135724,167287.0,167287.0,167287.0,35.366096,35.366096,35.366096,2533.0,2533.0,2533.0,37.695967499999995,37.695967499999995,37.695967499999995,166763.5,166763.5,166763.5,40.1165315,40.1165315,40.1165315,26.854599406528187
732.22997,151607.5,151607.5,151607.5,35.35560284564209,35.35560284564209,35.35560284564209,2533.0,2533.0,2533.0,35.81339,35.81339,35.81339,166811.0,166811.0,166811.0,40.641191,40.641191,40.641191,27.002967359050444
736.162897,135928.0,135928.0,135928.0,35.34510969128418,35.34510969128418,35.34510969128418,2533.0,2533.0,2533.0,34.835526,34.835526,34.835526,166858.5,166858.5,166858.5,41.165850500000005,41.165850500000005,41.165850500000005,27.151335311572698
741.349922,120248.5,120248.5,120248.5,35.33461653692627,35.33461653692627,35.33461653692627,2533.0,2533.0,2533.0,34.503215142857144,34.503215142857144,34.503215142857144,166906.0,166906.0,166906.0,41.69051,41.69051,41.69051,27.299703264094955
761.4830911159515,104569.0,104569.0,104569.0,35.32412338256836,35.32412338256836,35.32412338256836,2533.0,2533.0,2533.0,34.170904285714286,34.170904285714286,34.170904285714286,173883.66666666666,173883.66666666666,173883.66666666666,39.94852066666667,39.94852066666667,39.94852066666667,27.44807121661721
776.485011,167116.0,167116.0,167116.0,35.484585,35.484585,35.484585,2533.0,2533.0,2533.0,33.83859342857143,33.83859342857143,33.83859342857143,180861.33333333334,180861.33333333334,180861.33333333334,38.20653133333334,38.20653133333334,38.20653133333334,27.596439169139465
776.511869,173808.33333333334,173808.33333333334,173808.33333333334,35.91489,35.91489,35.91489,2533.0,2533.0,2533.0,33.50628257142857,33.50628257142857,33.50628257142857,187839.0,187839.0,187839.0,36.464542,36.464542,36.464542,27.74480712166172
776.730633,180500.66666666666,180500.66666666666,180500.66666666666,36.345195000000004,36.345195000000004,36.345195000000004,2533.0,2533.0,2533.0,33.17397171428571,33.17397171428571,33.17397171428571,166947.0,166947.0,166947.0,30.07153,30.07153,30.07153,27.893175074183976
791.204385,187193.0,187193.0,187193.0,36.7755,36.7755,36.7755,2533.0,2533.0,2533.0,32.841660857142855,32.841660857142855,32.841660857142855,170295.33333333334,170295.33333333334,170295.33333333334,31.013467666666667,31.013467666666667,31.013467666666667,28.04154302670623
801.82089,187173.0,187173.0,187173.0,35.824175,35.824175,35.824175,2533.0,2533.0,2533.0,32.50935,32.50935,32.50935,173643.66666666666,173643.66666666666,173643.66666666666,31.955405333333335,31.955405333333335,31.955405333333335,28.189910979228486
806.141877,187153.0,187153.0,187153.0,34.87285,34.87285,34.87285,2677.5,2677.5,2677.5,33.1440085,33.1440085,33.1440085,176992.0,176992.0,176992.0,32.897343,32.897343,32.897343,28.33827893175074
806.252603,187141.14285714287,187141.14285714287,187141.14285714287,35.42852042857143,35.42852042857143,35.42852042857143,2822.0,2822.0,2822.0,33.778667,33.778667,33.778667,180340.33333333334,180340.33333333334,180340.33333333334,33.83928066666667,33.83928066666667,33.83928066666667,28.486646884272993
